id_cliente,nome,cidade,estado,plano,valor_mensal,data_adesao,status
3141,Arthur Miguel Pires,Caldeira,MS,Essencial,59.9,2026-01-13,Ativo
3142,Isabelly Casa Grande,Ribeiro,PI,Essencial,59.9,2026-01-13,Ativo
3143,Marcos Vinicius Leão,da Rocha do Norte,AM,Basico,39.9,2026-01-13,Ativo
3144,Stella da Mota,Abreu do Campo,TO,Basico,39.9,2026-01-13,Ativo
3145,Olívia Leão,Duarte do Norte,RS,Basico,39.9,2026-01-13,Ativo
3146,Dra. Fernanda Araújo,Castro,AP,Essencial,59.9,2026-01-13,Ativo
3147,Anna Liz Sales,da Mata da Praia,ES,Basico,39.9,2026-01-13,Ativo
3148,Davi Miguel Pereira,Teixeira,CE,Essencial,59.9,2026-01-13,Ativo
3149,Bianca Aparecida,Vasconcelos,MA,Premium,89.9,2026-01-13,Churn
3150,Dr. Felipe Melo,Souza de Araújo,MS,Premium,89.9,2026-01-13,Ativo
3151,Sr. Fernando Sampaio,Cardoso da Mata,MT,Basico,39.9,2026-01-13,Ativo
3152,Srta. Ana Cecília Sá,da Cunha,RN,Essencial,59.9,2026-01-13,Ativo
3153,Bella Cavalcante,Campos da Prata,TO,Premium,89.9,2026-01-13,Ativo
3154,Isaque Duarte,Costa da Prata,TO,Premium,89.9,2026-01-13,Ativo
3155,Natália Sales,Nunes de Minas,PB,Essencial,59.9,2026-01-13,Ativo
3156,Luiza Leão,Freitas do Oeste,SP,Premium,89.9,2026-01-13,Ativo
3157,Sara Câmara,Santos,AP,Premium,89.9,2026-01-13,Ativo
3158,Ana Julia Silveira,Pacheco das Flores,RJ,Premium,89.9,2026-01-13,Ativo
3159,Rhavi Vargas,Novaes das Flores,ES,Basico,39.9,2026-01-13,Ativo
3160,Luiz Henrique Cavalcante,Aragão,MT,Essencial,59.9,2026-01-13,Ativo
3161,João Guilherme Pastor,Vieira,PE,Premium,89.9,2026-01-13,Churn
3162,Miguel Carvalho,Moraes,AM,Basico,39.9,2026-01-13,Ativo
3163,Carlos Eduardo Pinto,Cunha,MA,Premium,89.9,2026-01-13,Ativo
3164,Cauê Costa,Caldeira,PE,Essencial,59.9,2026-01-13,Ativo
3165,Bianca Rocha,Gomes,MT,Basico,39.9,2026-01-13,Ativo
3166,Davi Fogaça,Pimenta,MA,Premium,89.9,2026-01-13,Ativo
3167,Cecilia Barbosa,Cunha,AM,Essencial,59.9,2026-01-13,Ativo
3168,Dra. Luana Costa,Cirino,AC,Premium,89.9,2026-01-13,Ativo
3169,Benício Pereira,Camargo de Guerra,SE,Premium,89.9,2026-01-13,Ativo
3170,Ana Liz da Costa,da Cruz,RN,Basico,39.9,2026-01-13,Ativo
3171,Dr. Yago Caldeira,Costela,RR,Basico,39.9,2026-01-13,Ativo
3172,Ísis da Rosa,Farias de Borges,MG,Essencial,59.9,2026-01-13,Churn
3173,João Gabriel da Luz,da Conceição das Pedras,BA,Basico,39.9,2026-01-13,Ativo
3174,Yasmin Borges,Araújo,BA,Premium,89.9,2026-01-13,Ativo
3175,Ana Lívia Pires,Jesus,PE,Premium,89.9,2026-01-13,Ativo
3176,Lucas Gabriel Costela,Silva do Norte,PE,Premium,89.9,2026-01-13,Ativo
3177,Allana Silveira,Cardoso de Sales,RR,Essencial,59.9,2026-01-13,Ativo
3178,Dr. Vitor Hugo Lima,Monteiro,MG,Premium,89.9,2026-01-13,Ativo
3179,Dr. Kevin Garcia,Rezende,PB,Essencial,59.9,2026-01-13,Ativo
3180,José Miguel Castro,Lopes,BA,Basico,39.9,2026-01-13,Ativo
3181,Alexandre Borges,Rezende Paulista,ES,Premium,89.9,2026-01-13,Churn
3182,Lara Machado,Vieira de Aragão,AC,Basico,39.9,2026-01-13,Ativo
3183,Maria Júlia Andrade,Moura da Serra,DF,Basico,39.9,2026-01-13,Churn
3184,Matheus Silveira,Peixoto,BA,Basico,39.9,2026-01-13,Ativo
3185,João Gabriel Carvalho,da Cunha Verde,DF,Premium,89.9,2026-01-13,Churn
3186,Dr. Yan Novaes,Mendes,SC,Basico,39.9,2026-01-13,Ativo
3187,Arthur Gabriel Nogueira,Souza,GO,Premium,89.9,2026-01-13,Ativo
3188,Ana Sophia Cardoso,da Cunha,ES,Premium,89.9,2026-01-13,Ativo
3189,Srta. Manuela Santos,Teixeira do Campo,MS,Premium,89.9,2026-01-13,Ativo
3190,Valentim Araújo,da Rosa do Oeste,AP,Essencial,59.9,2026-01-13,Ativo
3191,Manuella da Costa,Azevedo da Praia,ES,Essencial,59.9,2026-01-13,Churn
3192,Ravi Lucca Ramos,Peixoto,TO,Essencial,59.9,2026-01-13,Ativo
3193,Gustavo Henrique Casa Grande,Viana,RS,Premium,89.9,2026-01-13,Ativo
3194,Ana Lívia Oliveira,Leão dos Dourados,SC,Basico,39.9,2026-01-13,Ativo
3195,Alícia Nunes,Borges de Minas,BA,Basico,39.9,2026-01-13,Ativo
3196,Daniela Ramos,Nogueira,AP,Premium,89.9,2026-01-13,Ativo
3197,Maysa Aragão,Alves Verde,SE,Basico,39.9,2026-01-13,Churn
3198,Augusto da Cunha,Costa,RS,Basico,39.9,2026-01-13,Ativo
3199,Theo da Luz,da Cunha,DF,Premium,89.9,2026-01-13,Ativo
3200,Sara Siqueira,Fogaça,SP,Basico,39.9,2026-01-13,Ativo
3201,Thomas Azevedo,Albuquerque,PR,Essencial,59.9,2026-01-13,Ativo
3202,Kaique Fonseca,Nascimento,AP,Premium,89.9,2026-01-13,Churn
3203,Ravy Cunha,Freitas do Norte,MS,Premium,89.9,2026-01-13,Ativo
3204,Srta. Luana Caldeira,Ferreira da Serra,SP,Premium,89.9,2026-01-13,Ativo
3205,Luiza da Paz,Cardoso,AL,Basico,39.9,2026-01-13,Churn
3206,Eduardo Sales,Mendonça,AM,Essencial,59.9,2026-01-13,Ativo
3207,Maria Laura Caldeira,Aparecida do Campo,MA,Basico,39.9,2026-01-13,Ativo
3208,Bryan da Costa,Garcia de Minas,DF,Essencial,59.9,2026-01-13,Churn
3209,Sra. Laura Rocha,da Mota Grande,AC,Premium,89.9,2026-01-13,Ativo
3210,Dr. Marcelo Correia,Carvalho das Flores,MA,Premium,89.9,2026-01-13,Ativo
3211,Rhavi Barros,Fonseca,RJ,Basico,39.9,2026-01-13,Ativo
3212,Cauã Pinto,Azevedo do Amparo,PR,Premium,89.9,2026-01-13,Ativo
3213,Kevin Ferreira,Caldeira,MS,Basico,39.9,2026-01-13,Ativo
3214,Davi Miguel Rodrigues,Borges de Macedo,CE,Basico,39.9,2026-01-13,Ativo
3215,Catarina Aparecida,Azevedo de Pires,BA,Premium,89.9,2026-01-13,Ativo
3216,Paulo Abreu,Viana,CE,Basico,39.9,2026-01-13,Ativo
3217,Caroline Andrade,Rios do Oeste,AP,Basico,39.9,2026-01-13,Ativo
3218,Helena Borges,Costela Paulista,PI,Basico,39.9,2026-01-13,Ativo
3219,Dr. Kevin Caldeira,da Cruz,TO,Basico,39.9,2026-01-13,Churn
3220,Theodoro da Paz,Barbosa de Rodrigues,PA,Essencial,59.9,2026-01-13,Ativo
3221,Cauã Jesus,Aragão da Praia,PE,Basico,39.9,2026-01-13,Ativo
3222,Brenda Lopes,Novaes do Campo,RR,Premium,89.9,2026-01-13,Ativo
3223,Yasmin Martins,Silveira de Goiás,AC,Basico,39.9,2026-01-13,Ativo
3224,João Pedro Cassiano,Gomes,MT,Basico,39.9,2026-01-13,Ativo
3225,Noah Sales,Costa da Serra,SE,Essencial,59.9,2026-01-13,Ativo
3226,Isabella Pires,Moreira,RO,Essencial,59.9,2026-01-13,Churn
3227,Valentina Cavalcanti,Costela,PB,Essencial,59.9,2026-01-13,Ativo
3228,Ravi Lucca Novaes,Ribeiro,PB,Essencial,59.9,2026-01-13,Ativo
3229,Théo Barbosa,Barros,DF,Essencial,59.9,2026-01-13,Ativo
3230,Ana Costela,Teixeira,MT,Essencial,59.9,2026-01-13,Churn
3231,Yago Fogaça,Cunha,AP,Essencial,59.9,2026-01-13,Churn
3232,Vitor Gabriel Rezende,Costa,RO,Essencial,59.9,2026-01-13,Ativo
3233,Gael Machado,Garcia do Amparo,SC,Basico,39.9,2026-01-13,Churn
3234,Dr. Isaac Oliveira,Fernandes,AP,Essencial,59.9,2026-01-13,Ativo
3235,Sra. Ana Beatriz Jesus,Vieira,RS,Essencial,59.9,2026-01-13,Ativo
3236,Anthony da Cunha,Dias de Nogueira,GO,Basico,39.9,2026-01-13,Ativo
3237,Dra. Maria Liz Barbosa,Campos de Minas,AC,Basico,39.9,2026-01-13,Ativo
3238,Gustavo Henrique Moraes,Costela,RR,Basico,39.9,2026-01-13,Ativo
3239,Ana Vitória Souza,Pereira da Praia,SP,Essencial,59.9,2026-01-13,Ativo
3240,Marcelo Lopes,Aragão,RJ,Premium,89.9,2026-01-13,Ativo
3241,Sr. Arthur Gabriel Câmara,Rodrigues de Cardoso,CE,Premium,89.9,2026-01-13,Ativo
3242,Benjamim Macedo,Câmara de Silva,MT,Essencial,59.9,2026-01-13,Ativo
3243,Luiz Gustavo Rocha,Barbosa do Sul,RS,Basico,39.9,2026-01-13,Ativo
3244,Rebeca Barbosa,Pires de Montenegro,GO,Basico,39.9,2026-01-13,Ativo
3245,Pedro Miguel Monteiro,da Luz de Oliveira,DF,Essencial,59.9,2026-01-13,Ativo
3246,Letícia Melo,Casa Grande Grande,RN,Essencial,59.9,2026-01-13,Ativo
3247,Lorena Ramos,Rezende,CE,Essencial,59.9,2026-01-13,Ativo
3248,Raquel Vasconcelos,Cavalcante,PB,Basico,39.9,2026-01-13,Ativo
3249,Guilherme Rocha,Câmara,AP,Essencial,59.9,2026-01-13,Ativo
3250,Dr. Anthony Gabriel Freitas,Moraes de Minas,AL,Basico,39.9,2026-01-13,Ativo
3251,Olívia Viana,Nogueira de Carvalho,GO,Essencial,59.9,2026-01-13,Ativo
3252,Júlia Moura,Mendes do Galho,RJ,Premium,89.9,2026-01-13,Ativo
3253,Manuela da Mata,Cirino do Galho,MG,Premium,89.9,2026-01-13,Ativo
3254,João Pedro Guerra,Moura,PE,Premium,89.9,2026-01-13,Ativo
3255,Mariah Montenegro,Brito,PA,Essencial,59.9,2026-01-13,Ativo
3256,Gael da Conceição,Fernandes,AP,Basico,39.9,2026-01-13,Ativo
3257,Vinicius Carvalho,Cavalcanti da Mata,SP,Basico,39.9,2026-01-13,Ativo
3258,Luiza Vasconcelos,Macedo,MS,Essencial,59.9,2026-01-13,Churn
3259,Asafe Nogueira,das Neves da Mata,RJ,Essencial,59.9,2026-01-13,Churn
3260,Enzo Camargo,Fonseca,BA,Premium,89.9,2026-01-13,Churn
3261,Dr. Gustavo da Rocha,Castro da Serra,RR,Premium,89.9,2026-01-13,Churn
3262,Isis Borges,Rocha das Flores,MT,Basico,39.9,2026-01-13,Churn
3263,Isabella Cirino,Monteiro de Ribeiro,RN,Basico,39.9,2026-01-13,Ativo
3264,Dra. Zoe da Conceição,Peixoto,PA,Premium,89.9,2026-01-13,Ativo
3265,Gustavo Novaes,Pimenta da Serra,SP,Essencial,59.9,2026-01-13,Ativo
3266,Maria Júlia Macedo,Carvalho de Cunha,BA,Basico,39.9,2026-01-13,Ativo
3267,Marcos Vinicius Siqueira,Dias de Martins,AC,Basico,39.9,2026-01-13,Ativo
3268,Dr. Murilo Cirino,Moura,MG,Essencial,59.9,2026-01-13,Ativo
3269,Clara Gonçalves,Brito da Prata,AC,Premium,89.9,2026-01-13,Churn
3270,Letícia Pires,da Mota do Norte,TO,Premium,89.9,2026-01-13,Ativo
3271,Diego Caldeira,Campos,MA,Basico,39.9,2026-01-13,Ativo
3272,Marcela Costela,Castro de da Cunha,PA,Essencial,59.9,2026-01-13,Ativo
3273,João Vitor Câmara,Barros da Serra,MA,Basico,39.9,2026-01-13,Ativo
3274,Gabriel Novaes,Brito da Prata,AM,Essencial,59.9,2026-01-13,Ativo
3275,Pietro Silva,Costa da Serra,RJ,Basico,39.9,2026-01-13,Ativo
3276,Marcela Pimenta,Montenegro,AP,Premium,89.9,2026-01-13,Ativo
3277,Ágatha Garcia,Mendes do Galho,TO,Premium,89.9,2026-01-13,Ativo
3278,Sr. Nathan Pastor,Araújo da Serra,RO,Premium,89.9,2026-01-13,Churn
3279,Davi Lucas Cardoso,Sales dos Dourados,PB,Premium,89.9,2026-01-13,Ativo
3280,Caroline Sampaio,da Paz,GO,Premium,89.9,2026-01-13,Ativo
3281,Ana Lívia Garcia,Fogaça,PB,Premium,89.9,2026-01-13,Churn
3282,Bruno Costa,Sampaio,PI,Basico,39.9,2026-01-13,Ativo
3283,Dr. Rael Sampaio,da Paz,MG,Basico,39.9,2026-01-13,Churn
3284,Enzo Leão,Lima,AP,Premium,89.9,2026-01-13,Ativo
3285,Cecilia Ferreira,Vieira,ES,Basico,39.9,2026-01-13,Ativo
3286,Leandro Borges,Garcia de Rodrigues,SC,Premium,89.9,2026-01-13,Churn
3287,Josué Freitas,Borges,DF,Essencial,59.9,2026-01-13,Churn
3288,Maria Flor Pires,Siqueira,SP,Essencial,59.9,2026-01-13,Ativo
3289,Ester Cassiano,Dias do Galho,SP,Premium,89.9,2026-01-13,Ativo
3290,Enzo Teixeira,Castro de Goiás,PB,Premium,89.9,2026-01-13,Ativo
3291,Sara Souza,Mendonça da Serra,AL,Premium,89.9,2026-01-13,Ativo
3292,Ryan Carvalho,Melo,SE,Premium,89.9,2026-01-13,Ativo
3293,Maria Julia Correia,Vargas das Flores,TO,Premium,89.9,2026-01-13,Churn
3294,Brayan Cavalcanti,Aragão,RR,Premium,89.9,2026-01-13,Ativo
3295,Maria Laura Vasconcelos,Cardoso de Fernandes,PI,Basico,39.9,2026-01-13,Ativo
3296,Emanuelly Cavalcanti,Jesus do Norte,MS,Premium,89.9,2026-01-13,Ativo
3297,Amanda Sá,Albuquerque da Mata,RJ,Essencial,59.9,2026-01-13,Ativo
3298,Bruno Barros,Almeida do Norte,RR,Basico,39.9,2026-01-13,Ativo
3299,Antonella Jesus,Garcia,PI,Premium,89.9,2026-01-13,Ativo
3300,Julia Ribeiro,Pires do Galho,CE,Basico,39.9,2026-01-13,Ativo
3301,Liz Vasconcelos,Silva,RN,Premium,89.9,2026-01-13,Ativo
3302,Enzo Silveira,Fonseca,AL,Essencial,59.9,2026-01-13,Ativo
3303,Thomas Barbosa,Moura,PB,Premium,89.9,2026-01-13,Churn
3304,Eduarda da Costa,Cirino da Prata,MA,Premium,89.9,2026-01-13,Ativo
3305,Cauê da Conceição,Leão,CE,Premium,89.9,2026-01-13,Ativo
3306,Ayla Montenegro,Sales da Praia,PI,Basico,39.9,2026-01-13,Churn
3307,Antony Silva,Marques,PB,Basico,39.9,2026-01-13,Ativo
3308,Eduarda da Paz,Pereira Alegre,ES,Essencial,59.9,2026-01-13,Ativo
3309,Dra. Ana Carolina Nogueira,da Costa de Jesus,AL,Basico,39.9,2026-01-13,Ativo
3310,Heitor Azevedo,Borges das Pedras,CE,Premium,89.9,2026-01-13,Ativo
3311,Liam Farias,Albuquerque,CE,Basico,39.9,2026-01-13,Ativo
3312,Marcos Vinicius Albuquerque,Pereira da Prata,MA,Premium,89.9,2026-01-13,Ativo
3313,Sr. Luiz Gustavo da Mota,Cunha da Mata,SC,Basico,39.9,2026-01-13,Ativo
3314,Mariah Machado,Duarte,AP,Basico,39.9,2026-01-13,Churn
3315,Josué Monteiro,Pinto,CE,Premium,89.9,2026-01-13,Churn
3316,Dr. Valentim da Mata,Ramos Verde,AP,Basico,39.9,2026-01-13,Ativo
3317,Sr. Francisco da Costa,Cirino da Serra,MS,Basico,39.9,2026-01-13,Ativo
3318,Luiz Miguel Pinto,Camargo,RS,Premium,89.9,2026-01-13,Ativo
3319,João Miguel Cardoso,Sampaio do Norte,RS,Essencial,59.9,2026-01-13,Ativo
3320,Sophia Fogaça,Rodrigues,AC,Essencial,59.9,2026-01-13,Churn
3321,Otávio Silveira,Souza dos Dourados,PA,Basico,39.9,2026-01-13,Ativo
3322,Rafaela Guerra,Barbosa dos Dourados,RJ,Essencial,59.9,2026-01-13,Ativo
3323,Srta. Stella Garcia,Mendonça das Flores,PA,Basico,39.9,2026-01-13,Churn
3324,Nina Costa,Cunha,GO,Basico,39.9,2026-01-13,Ativo
3325,João Pedro Castro,Barbosa Verde,SC,Basico,39.9,2026-01-13,Ativo
3326,Srta. Stella Cardoso,Sales da Mata,MS,Basico,39.9,2026-01-13,Ativo
3327,Isaac Marques,Pimenta,MG,Essencial,59.9,2026-01-13,Ativo
3328,Marcelo Novaes,Montenegro de Goiás,AC,Essencial,59.9,2026-01-13,Ativo
3329,André Costa,Gonçalves,AP,Premium,89.9,2026-01-13,Ativo
3330,Marcos Vinicius Nascimento,Aparecida Verde,AL,Essencial,59.9,2026-01-13,Ativo
3331,Alana Alves,da Cunha Alegre,RO,Premium,89.9,2026-01-13,Ativo
3332,Anthony Siqueira,Martins das Pedras,AL,Basico,39.9,2026-01-13,Ativo
3333,Luiz Miguel Lopes,Aragão,PB,Basico,39.9,2026-01-13,Churn
3334,Anthony Gabriel Melo,Cunha,GO,Premium,89.9,2026-01-13,Ativo
3335,Lara Sousa,Jesus,PR,Premium,89.9,2026-01-13,Ativo
3336,Rafael Fogaça,Gonçalves,CE,Essencial,59.9,2026-01-13,Churn
3337,Luiz Miguel Carvalho,Moraes da Praia,MG,Essencial,59.9,2026-01-13,Churn
3338,Maria Costa,Teixeira,RJ,Basico,39.9,2026-01-13,Ativo
3339,Ana Júlia Campos,Aparecida do Campo,MS,Essencial,59.9,2026-01-13,Ativo
3340,Dra. Giovanna Pereira,Pimenta,PB,Essencial,59.9,2026-01-13,Ativo
3341,Raul Borges,Araújo,RR,Basico,39.9,2026-01-13,Ativo
3342,Dra. Ana Júlia Guerra,Farias,RO,Premium,89.9,2026-01-13,Ativo
3343,Augusto Azevedo,Rios da Prata,MA,Basico,39.9,2026-01-13,Ativo
3344,Esther Machado,Nunes,PR,Premium,89.9,2026-01-13,Ativo
3345,Juliana da Conceição,Barbosa da Mata,AC,Essencial,59.9,2026-01-13,Ativo
3346,Júlia Gonçalves,Lopes,DF,Basico,39.9,2026-01-13,Ativo
3347,Carlos Eduardo Almeida,Azevedo dos Dourados,AM,Essencial,59.9,2026-01-13,Ativo
3348,André Melo,Pacheco do Campo,RR,Basico,39.9,2026-01-13,Ativo
3349,Dr. Dom Silva,Casa Grande da Praia,PB,Basico,39.9,2026-01-13,Ativo
3350,Gabriel Nogueira,Machado,AM,Essencial,59.9,2026-01-13,Churn
3351,Fernanda Macedo,Caldeira,RO,Basico,39.9,2026-01-13,Ativo
3352,Maria Flor Guerra,Montenegro do Sul,SC,Premium,89.9,2026-01-13,Ativo
3353,Dr. João Gabriel Azevedo,Carvalho,MS,Basico,39.9,2026-01-13,Ativo
3354,Kamilly Rios,Rodrigues,TO,Basico,39.9,2026-01-13,Churn
3355,Ana Lívia Nunes,Aragão Paulista,TO,Premium,89.9,2026-01-13,Ativo
3356,Raquel Castro,Pereira,PE,Essencial,59.9,2026-01-13,Ativo
3357,Enrico Jesus,Nunes dos Dourados,ES,Premium,89.9,2026-01-13,Ativo
3358,Calebe Fonseca,Aragão,AP,Basico,39.9,2026-01-13,Ativo
3359,Sra. Olivia da Paz,Santos do Galho,PA,Essencial,59.9,2026-01-13,Ativo
3360,Dr. Benicio Borges,Carvalho,MG,Basico,39.9,2026-01-13,Ativo
3361,Kamilly Fogaça,Barros,DF,Premium,89.9,2026-01-13,Ativo
3362,Alice Moreira,Viana,PR,Basico,39.9,2026-01-13,Ativo
3363,Sarah Barros,Fernandes Grande,CE,Essencial,59.9,2026-01-13,Ativo
3364,Sr. João Gabriel Marques,Peixoto,ES,Essencial,59.9,2026-01-13,Ativo
3365,Srta. Marina Sousa,Caldeira do Galho,SE,Premium,89.9,2026-01-13,Ativo
3366,Davi Lucas Fernandes,Nogueira Alegre,TO,Premium,89.9,2026-01-13,Ativo
3367,Levi Oliveira,Moreira de Viana,PR,Basico,39.9,2026-01-13,Churn
3368,Larissa Teixeira,Viana de Câmara,RO,Basico,39.9,2026-01-13,Ativo
3369,Leonardo Macedo,Vieira,AL,Basico,39.9,2026-01-13,Ativo
3370,Sarah Sousa,Costela do Campo,DF,Basico,39.9,2026-01-13,Ativo
3371,Vinícius Ferreira,Teixeira,MG,Essencial,59.9,2026-01-13,Ativo
3372,Cauã Garcia,Farias,RS,Basico,39.9,2026-01-13,Churn
3373,Srta. Helena Silva,Vargas,ES,Premium,89.9,2026-01-13,Churn
3374,Maria Liz da Costa,da Cunha da Serra,AM,Premium,89.9,2026-01-13,Ativo
3375,Pedro Cunha,Guerra,AL,Basico,39.9,2026-01-13,Ativo
3376,Thales Monteiro,Câmara da Mata,SC,Basico,39.9,2026-01-13,Ativo
3377,Gabriel Vieira,Aragão,PB,Premium,89.9,2026-01-13,Ativo
3378,Davi Caldeira,Cirino,MS,Essencial,59.9,2026-01-13,Ativo
3379,Samuel Barros,Vieira de Martins,RO,Essencial,59.9,2026-01-13,Ativo
3380,João Vitor Santos,Novais,PI,Basico,39.9,2026-01-13,Churn
3381,Francisco Pacheco,da Conceição de Ramos,BA,Basico,39.9,2026-01-13,Ativo
3382,Gustavo Henrique Sales,Moreira de Sá,BA,Essencial,59.9,2026-01-13,Ativo
3383,Sr. Leandro Souza,Nogueira Grande,SP,Premium,89.9,2026-01-13,Ativo
3384,Sr. Ravi Melo,Montenegro,GO,Basico,39.9,2026-01-13,Ativo
3385,José Correia,Silva,SP,Essencial,59.9,2026-01-13,Ativo
3386,Rodrigo da Mata,Vasconcelos,AM,Basico,39.9,2026-01-13,Ativo
3387,Letícia Lima,Dias do Sul,PB,Basico,39.9,2026-01-13,Ativo
3388,Dra. Hellena Câmara,Cassiano,ES,Premium,89.9,2026-01-13,Ativo
3389,Ravy Cassiano,Ribeiro de Goiás,PE,Premium,89.9,2026-01-13,Ativo
3390,Sr. Gael Henrique da Luz,Correia Paulista,MA,Essencial,59.9,2026-01-13,Ativo
3391,Gustavo Henrique Guerra,Sampaio Verde,GO,Premium,89.9,2026-01-13,Ativo
3392,Olivia Castro,Carvalho,SE,Essencial,59.9,2026-01-13,Ativo
3393,Sr. Vicente Moura,das Neves,SP,Essencial,59.9,2026-01-13,Ativo
3394,Rael Cavalcante,Albuquerque Grande,PE,Essencial,59.9,2026-01-13,Ativo
3395,Stephany Casa Grande,Pires do Sul,GO,Essencial,59.9,2026-01-13,Ativo
3396,Gael Henrique Pereira,Novaes de Casa Grande,AM,Basico,39.9,2026-01-13,Churn
3397,Antônio Leão,Rezende,MS,Basico,39.9,2026-01-13,Ativo
3398,Bianca Borges,Borges,PB,Premium,89.9,2026-01-13,Ativo
3399,Stephany Fernandes,Leão,BA,Basico,39.9,2026-01-13,Ativo
3400,Kaique da Mata,Almeida de Rezende,CE,Basico,39.9,2026-01-13,Ativo
3401,Bella Souza,Câmara das Pedras,PR,Basico,39.9,2026-01-13,Ativo
3402,Sra. Manuela Moreira,da Cruz,MG,Premium,89.9,2026-01-13,Ativo
3403,Luiz Fernando Barbosa,Caldeira Alegre,PR,Premium,89.9,2026-01-13,Ativo
3404,Enzo Gabriel Peixoto,Ramos,AM,Essencial,59.9,2026-01-13,Ativo
3405,Brayan da Rocha,Cardoso do Campo,GO,Basico,39.9,2026-01-13,Ativo
3406,Luna Moura,Andrade,ES,Premium,89.9,2026-01-13,Churn
3407,Sr. Antony Fogaça,Barros,RO,Basico,39.9,2026-01-13,Churn
3408,Sr. Vitor Gabriel Cassiano,Camargo,MG,Basico,39.9,2026-01-13,Ativo
3409,Asafe Cassiano,Mendonça,SP,Basico,39.9,2026-01-13,Ativo
3410,Dom Sousa,Cavalcanti,PE,Premium,89.9,2026-01-13,Churn
3411,Lunna Silveira,Cirino,TO,Basico,39.9,2026-01-13,Ativo
3412,Manuella Garcia,Rocha,RN,Premium,89.9,2026-01-13,Ativo
3413,Henrique da Conceição,Sampaio,RR,Premium,89.9,2026-01-13,Ativo
3414,Ísis da Conceição,Aparecida de Machado,PE,Basico,39.9,2026-01-13,Churn
3415,João Miguel Silveira,Cassiano Alegre,MT,Premium,89.9,2026-01-13,Ativo
3416,Esther Nunes,Garcia de Goiás,RN,Basico,39.9,2026-01-13,Ativo
3417,Josué Silveira,Campos da Prata,GO,Basico,39.9,2026-01-13,Ativo
3418,Srta. Ester Camargo,Nogueira,RR,Premium,89.9,2026-01-13,Ativo
3419,Bryan Martins,Moreira,PB,Basico,39.9,2026-01-13,Ativo
3420,Thiago Sampaio,das Neves,AC,Premium,89.9,2026-01-13,Churn
3421,Benjamim Alves,Peixoto,PI,Basico,39.9,2026-01-13,Churn
3422,Dr. André Fogaça,Pereira Verde,RO,Essencial,59.9,2026-01-13,Ativo
3423,Dra. Heloísa Sousa,da Rosa da Prata,PR,Basico,39.9,2026-01-13,Ativo
3424,Luiz Fernando Leão,Nascimento Grande,PI,Basico,39.9,2026-01-13,Ativo
3425,Isaac Santos,Melo das Flores,SE,Basico,39.9,2026-01-13,Ativo
3426,Kaique Cunha,Pastor,ES,Premium,89.9,2026-01-13,Ativo
3427,Clara Rodrigues,da Cunha,DF,Essencial,59.9,2026-01-13,Ativo
3428,Bárbara Porto,Pereira de Fernandes,MA,Premium,89.9,2026-01-13,Ativo
3429,Mateus da Cruz,Correia Alegre,TO,Basico,39.9,2026-01-13,Ativo
3430,Guilherme Pastor,da Luz de Vieira,PR,Essencial,59.9,2026-01-13,Ativo
3431,Joaquim Cavalcanti,Cunha,RS,Essencial,59.9,2026-01-13,Ativo
3432,Dr. Théo Correia,Aparecida de Goiás,PB,Premium,89.9,2026-01-13,Ativo
3433,Theodoro Abreu,Vasconcelos,PB,Premium,89.9,2026-01-13,Churn
3434,Heitor Correia,da Rocha Alegre,SP,Essencial,59.9,2026-01-13,Churn
3435,Thales Cassiano,Sales Grande,AL,Basico,39.9,2026-01-13,Ativo
3436,Sr. Marcos Vinicius da Mota,Dias,RO,Basico,39.9,2026-01-13,Ativo
3437,Alexia Jesus,Santos,RN,Essencial,59.9,2026-01-13,Ativo
3438,Hellena da Conceição,Correia da Mata,MG,Premium,89.9,2026-01-13,Ativo
3439,Eduarda Ramos,Câmara,PB,Essencial,59.9,2026-01-13,Churn
3440,Luiz Otávio Rios,Lima das Flores,PI,Premium,89.9,2026-01-13,Churn
3441,Caio Jesus,Sales de Leão,TO,Essencial,59.9,2026-01-13,Ativo
3442,Dr. Luiz Miguel Vargas,Machado da Prata,MS,Basico,39.9,2026-01-13,Ativo
3443,Renan da Costa,Dias do Amparo,PI,Essencial,59.9,2026-01-13,Churn
3444,Maria Julia Pereira,Lopes,RR,Premium,89.9,2026-01-13,Churn
3445,Maria Guerra,da Mata,TO,Premium,89.9,2026-01-13,Ativo
3446,Vitória Sampaio,Gomes,SE,Essencial,59.9,2026-01-13,Ativo
3447,Sra. Agatha Brito,Pimenta,PI,Essencial,59.9,2026-01-13,Ativo
3448,Dr. Gael Henrique Silva,Fonseca,SC,Basico,39.9,2026-01-13,Churn
3449,Eduarda Campos,Cassiano da Mata,MA,Essencial,59.9,2026-01-13,Ativo
3450,Milena Barbosa,Almeida,SP,Essencial,59.9,2026-01-13,Ativo
3451,Alice Macedo,Novais,PA,Essencial,59.9,2026-01-13,Churn
3452,Lorena Pacheco,Siqueira do Norte,AC,Basico,39.9,2026-01-13,Ativo
3453,Isaque Souza,Aparecida das Pedras,RJ,Basico,39.9,2026-01-13,Ativo
3454,Sra. Maria Vitória Silveira,Novaes de Pacheco,AL,Premium,89.9,2026-01-13,Ativo
3455,Pietra da Mata,Souza,SP,Essencial,59.9,2026-01-13,Ativo
3456,Pedro Miguel Santos,Aragão,MA,Essencial,59.9,2026-01-13,Ativo
